artist_id,sale_id,country_code,channel_slug,retailer,sellable_type,sellable_id,period,total,year_month
22171,96472235,GB,streaming,Google Play,Track,129778,01/01/2021 00:00:00,"0,026879544",2021-01
22171,96472236,AU,streaming,Google Play,Track,129780,01/01/2021 00:00:00,"0,018409894",2021-01
22171,96472237,ZA,streaming,Google Play,Track,129778,01/01/2021 00:00:00,"0,002269591",2021-01
22171,96472238,FI,streaming,Google Play,Track,129780,01/01/2021 00:00:00,"0,005724059",2021-01
22171,96472239,CZ,streaming,Google Play,Track,129780,01/01/2021 00:00:00,"0,009107349",2021-01
22171,96472240,GR,streaming,Google Play,Track,129778,01/01/2021 00:00:00,"0,006335931",2021-01
22171,96472241,ZA,streaming,Spotify,Track,129798,01/01/2021 00:00:00,"0,061828075",2021-01
22171,96472242,FR,streaming,Google Play,Track,129780,01/01/2021 00:00:00,"0,010008832",2021-01
22171,96472243,UA,streaming,Google Play,Track,129778,01/01/2021 00:00:00,"0,004622052",2021-01
22171,96472244,RU,streaming,Google Play,Track,129780,01/01/2021 00:00:00,"0,007726685",2021-01
22171,96472245,MX,streaming,Google Play,Track,129780,01/01/2021 00:00:00,"0,001901287",2021-01
22171,96472246,GB,streaming,Google Play,Track,129780,01/01/2021 00:00:00,"0,017105164",2021-01
22171,96472247,US,streaming,Google Play,Track,129778,01/01/2021 00:00:00,"0,310109401",2021-01
22171,96472248,NL,streaming,Google Play,Track,129780,01/01/2021 00:00:00,"0,005889636",2021-01
22171,96472249,UA,streaming,Google Play,Track,129780,01/01/2021 00:00:00,"0,004622052",2021-01
22171,96472250,US,streaming,Google Play,Track,129780,01/01/2021 00:00:00,"0,362338353",2021-01
22171,96472251,AU,streaming,Google Play,Track,129783,01/01/2021 00:00:00,"0,022354872",2021-01
22171,96472252,AT,streaming,Google Play,Track,129783,01/01/2021 00:00:00,"0,004121147",2021-01
22171,96472254,CA,streaming,Google Play,Track,129783,01/01/2021 00:00:00,"0,092672953",2021-01
22171,96472255,CL,streaming,Google Play,Track,129783,01/01/2021 00:00:00,"0,011519576",2021-01
22171,96472256,BR,streaming,Google Play,Track,129783,01/01/2021 00:00:00,"0,000953218",2021-01
22171,96472257,CH,streaming,Google Play,Track,129783,01/01/2021 00:00:00,"0,006248061",2021-01
22171,96472258,IE,streaming,Google Play,Track,129780,01/01/2021 00:00:00,"0,007406255",2021-01
22171,96472259,FI,streaming,Google Play,Track,129783,01/01/2021 00:00:00,"0,005724059",2021-01
22171,96472260,CZ,streaming,Google Play,Track,129783,01/01/2021 00:00:00,"0,006071566",2021-01
22171,96472261,DE,streaming,Google Play,Track,129783,01/01/2021 00:00:00,"0,002756259",2021-01
22171,96472262,IE,streaming,Google Play,Track,129783,01/01/2021 00:00:00,"0,007406255",2021-01
22171,96472263,FR,streaming,Google Play,Track,129783,01/01/2021 00:00:00,"0,030026496",2021-01
22171,96472264,GB,streaming,Google Play,Track,129783,01/01/2021 00:00:00,"0,014661569",2021-01
22171,96472265,DK,streaming,Google Play,Track,129783,01/01/2021 00:00:00,"0,014020359",2021-01
22171,96472266,AU,streaming,Google Play,Track,129786,01/01/2021 00:00:00,"0,009204947",2021-01
22171,96472267,RU,streaming,Google Play,Track,129783,01/01/2021 00:00:00,"0,013908034",2021-01
22171,96472268,GB,streaming,Google Play,Track,129786,01/01/2021 00:00:00,"0,007330784",2021-01
22171,96472269,CZ,streaming,Google Play,Track,129786,01/01/2021 00:00:00,"0,003035783",2021-01
22171,96472270,CA,streaming,Google Play,Track,129786,01/01/2021 00:00:00,"0,060899369",2021-01
22171,96472271,ZA,streaming,Google Play,Track,129783,01/01/2021 00:00:00,"0,006808774",2021-01
22171,96472272,MX,streaming,Google Play,Track,129783,01/01/2021 00:00:00,"0,007605149",2021-01
22171,96472273,IE,streaming,Google Play,Track,129786,01/01/2021 00:00:00,"0,007406255",2021-01
22171,96472274,US,streaming,Google Play,Track,129783,01/01/2021 00:00:00,"0,507600126",2021-01
22171,96472275,MX,streaming,Google Play,Track,129786,01/01/2021 00:00:00,"0,002851931",2021-01
22171,96472276,FR,streaming,Google Play,Track,129786,01/01/2021 00:00:00,"0,010008832",2021-01
22171,96472277,NL,streaming,Google Play,Track,129783,01/01/2021 00:00:00,"0,005889636",2021-01
22171,96472278,US,streaming,Google Play,Track,129786,01/01/2021 00:00:00,"0,295420009",2021-01
22171,96472279,NL,streaming,Google Play,Track,129786,01/01/2021 00:00:00,"0,005889636",2021-01
22171,96472280,AU,streaming,Google Play,Track,129788,01/01/2021 00:00:00,"0,003944977",2021-01
22171,96472281,UA,streaming,Google Play,Track,129783,01/01/2021 00:00:00,"0,010014448",2021-01
22171,96472282,ZA,streaming,Google Play,Track,129786,01/01/2021 00:00:00,"0,002269591",2021-01
22171,96472283,RU,streaming,Google Play,Track,129786,01/01/2021 00:00:00,"0,012362696",2021-01
22171,96472284,FR,streaming,Google Play,Track,129788,01/01/2021 00:00:00,"0,010008832",2021-01
22171,96472285,IE,streaming,Google Play,Track,129788,01/01/2021 00:00:00,"0,014812511",2021-01
22171,96472286,UA,streaming,Google Play,Track,129786,01/01/2021 00:00:00,"0,0146365",2021-01
22171,96472287,CA,streaming,Google Play,Track,129788,01/01/2021 00:00:00,"0,05825157",2021-01
22171,96472288,RU,streaming,Google Play,Track,129788,01/01/2021 00:00:00,"0,010817359",2021-01
22171,96472289,CZ,streaming,Google Play,Track,129788,01/01/2021 00:00:00,"0,003035783",2021-01
22171,96472290,MX,streaming,Google Play,Track,129788,01/01/2021 00:00:00,"0,001901287",2021-01
22171,96472291,GB,streaming,Google Play,Track,129788,01/01/2021 00:00:00,"0,007330784",2021-01
22171,96472292,UA,streaming,Google Play,Track,129788,01/01/2021 00:00:00,"0,007703421",2021-01
22171,96472293,US,streaming,Google Play,Track,129788,01/01/2021 00:00:00,"0,308477247",2021-01
22171,96472294,NL,streaming,Google Play,Track,129788,01/01/2021 00:00:00,"0,005889636",2021-01
22171,96472295,AU,streaming,Google Play,Track,129792,01/01/2021 00:00:00,"0,007889954",2021-01
22171,96472296,BR,streaming,Google Play,Track,129792,01/01/2021 00:00:00,"0,000953218",2021-01
22171,96472297,DE,streaming,Google Play,Track,129792,01/01/2021 00:00:00,"0,005512519",2021-01
22171,96472298,CZ,streaming,Google Play,Track,129792,01/01/2021 00:00:00,"0,006071566",2021-01
22171,96472300,FR,streaming,Google Play,Track,129792,01/01/2021 00:00:00,"0,020017664",2021-01
22171,96472301,CA,streaming,Google Play,Track,129792,01/01/2021 00:00:00,"0,087377356",2021-01
22171,96472302,IE,streaming,Google Play,Track,129792,01/01/2021 00:00:00,"0,007406255",2021-01
22171,96472303,RU,streaming,Google Play,Track,129792,01/01/2021 00:00:00,"0,010817359",2021-01
22171,96472305,NL,streaming,Google Play,Track,129792,01/01/2021 00:00:00,"0,005889636",2021-01
22171,96472306,MX,streaming,Google Play,Track,129792,01/01/2021 00:00:00,"0,009506436",2021-01
22171,96472307,GB,streaming,Google Play,Track,129792,01/01/2021 00:00:00,"0,014661569",2021-01
22171,96472308,UA,streaming,Google Play,Track,129792,01/01/2021 00:00:00,"0,001540684",2021-01
22171,96472309,US,streaming,Google Play,Track,129792,01/01/2021 00:00:00,"0,35091327",2021-01
22171,96472311,CA,streaming,Google Play,Track,129795,01/01/2021 00:00:00,"0,026477986",2021-01
22171,96472312,AR,streaming,Google Play,Track,129795,01/01/2021 00:00:00,"0,000966256",2021-01
22171,96472313,DE,streaming,Google Play,Track,129795,01/01/2021 00:00:00,"0,016537557",2021-01
22171,96472314,AU,streaming,Google Play,Track,129795,01/01/2021 00:00:00,"0,003944977",2021-01
22171,96472315,CZ,streaming,Google Play,Track,129795,01/01/2021 00:00:00,"0,003035783",2021-01
22171,96472316,MX,streaming,Google Play,Track,129795,01/01/2021 00:00:00,"0,002851931",2021-01
22171,96472318,IE,streaming,Google Play,Track,129795,01/01/2021 00:00:00,"0,007406255",2021-01
22171,96472319,GB,streaming,Google Play,Track,129795,01/01/2021 00:00:00,"0,007330784",2021-01
22171,96472321,FR,streaming,Google Play,Track,129795,01/01/2021 00:00:00,"0,005004416",2021-01
